subject,evidence,response,responseAI,block
14,36,36.2037037,36,2
14,48,54.9074074,49,2
14,6,10.46296295,6,2
14,96,83.9814815,95,2
14,50,66.0185185,50,2
14,16,15.2777778,15,2
14,44,32.12962965,44,2
14,40,50.1851852,40,2
14,46,63.5185185,45,2
14,30,18.6111111,29,3
14,86,40.64814815,85,3
14,42,65.0925926,43,3
14,6,11.0185185,6,3
14,38,32.7777778,39,3
14,58,54.62962965,59,3
14,62,39.16666665,61,3
14,52,60.92592595,53,3
14,64,40.83333335,65,3
14,22,25.46296295,23,3
14,56,65.55555555,55,3
14,50,42.2222222,49,3
14,32,38.9814815,32,3
14,68,53.5185185,69,3
14,46,42.7777778,45,3
14,48,22.3148148,49,3
14,96,85.46296295,95,3
14,34,29.8148148,34,3
14,60,47.03703705,60,3
14,40,63.14814815,40,3
14,78,84.7222222,77,3
14,70,65.83333335,70,3
14,66,78.24074075,67,3
14,28,42.12962965,28,3
14,44,45.83333335,44,3
14,54,74.7222222,53,3
14,36,61.75925925,36,3
14,16,6.3888889,15,3
14,72,81.85185185,71,3
14,50,51.66666665,50,3
14,52,50.55555555,53,4
14,46,37.5,45,4
14,40,46.57407405,40,4
14,16,6.4814815,15,4
14,68,74.16666665,69,4
14,28,43.7962963,28,4
14,86,85.83333335,85,4
14,22,20.74074075,23,4
14,48,52.3148148,49,4
14,50,49.35185185,50,4
14,60,60,60,4
14,70,74.35185185,70,4
14,42,22.87037035,43,4
14,78,69.16666665,77,4
14,38,41.4814815,39,4
14,34,22.2222222,34,4
14,58,73.7037037,59,4
14,72,84.35185185,71,4
14,50,83.7037037,49,4
14,32,42.96296295,32,4
14,36,46.57407405,36,4
14,54,53.8888889,53,4
14,56,50.55555555,55,4
14,62,60.1851852,61,4
14,64,71.2962963,65,4
14,66,47.5925926,67,4
14,30,29.53703705,29,4
14,6,6.85185185,6,4
14,44,35.64814815,44,4
14,96,88.33333335,95,4
14,32,23.5185185,32,5
14,50,45.37037035,49,5
14,86,89.07407405,85,5
14,56,82.96296295,55,5
14,72,74.16666665,71,5
14,42,58.7962963,43,5
14,22,41.2962963,23,5
14,6,4.53703705,6,5
14,68,60.46296295,69,5
14,54,43.7962963,53,5
14,44,23.5185185,44,5
14,50,41.0185185,50,5
14,48,15.92592595,49,5
14,62,52.5925926,61,5
14,52,46.1111111,53,5
14,36,27.2222222,36,5
14,96,88.42592595,95,5
14,58,75.92592595,59,5
14,28,33.5185185,28,5
14,64,51.3888889,65,5
14,60,66.57407405,60,5
14,46,37.12962965,45,5
14,40,42.7777778,40,5
14,70,62.96296295,70,5
14,16,10.37037035,15,5
14,34,39.62962965,34,5
14,38,32.03703705,39,5
14,66,54.16666665,67,5
14,30,42.5,29,5
14,78,71.3888889,77,5
14,16,14.53703705,15,6
14,50,47.4074074,50,6
14,6,8.9814815,6,6
14,62,37.7777778,61,6
14,64,54.07407405,65,6
14,50,46.85185185,49,6
14,78,82.2222222,77,6
14,44,46.1111111,44,6
14,30,27.4074074,29,6
14,40,40.1851852,40,6
14,70,67.5,70,6
14,54,52.96296295,53,6
14,96,81.66666665,95,6
14,22,23.7962963,23,6
14,66,44.7222222,67,6
14,28,20.0925926,28,6
14,32,32.6851852,32,6
14,34,41.0185185,34,6
14,38,39.7222222,39,6
14,36,39.7222222,36,6
14,48,37.5,49,6
14,58,60.55555555,59,6
14,68,79.53703705,69,6
14,86,86.0185185,85,6
14,60,54.9074074,60,6
14,52,66.57407405,53,6
14,42,56.66666665,43,6
14,72,64.25925925,71,6
14,56,45.46296295,55,6
14,46,54.62962965,45,6
15,32,56.1111111,32,1
15,54,56.4814843,53,1
15,40,48.70370655,40,1
15,56,52.1296353,55,1
15,30,49.81481765,29,1
15,50,49.90741305,49,1
15,58,50,59,1
15,78,50,77,1
15,50,50.18519085,50,1
15,66,39.44444445,67,1
15,38,59.2592621,39,1
15,86,66.01852415,85,1
15,70,53.8888889,70,1
15,22,34.53703985,23,1
15,36,64.2592621,36,1
15,64,64.53703985,65,1
15,96,44.2592621,95,1
15,6,29.35185325,6,1
15,72,72.2222222,71,1
15,42,53.14815095,43,1
15,16,52.31481765,15,1
15,52,54.07407975,53,1
15,48,54.53703985,49,1
15,44,36.57407975,44,1
15,34,32.31481765,34,1
15,60,49.90741305,60,1
15,68,51.94444445,69,1
15,46,49.81481765,45,1
15,62,49.6296353,61,1
15,28,49.7222222,28,1
15,44,55.7407464,44,2
15,52,48.8888889,53,2
15,30,49.81481765,29,2
15,54,49.7222222,53,2
15,32,68.33333335,32,2
15,86,46.1111111,85,2
15,60,49.16666665,60,2
15,66,49.44444445,67,2
15,22,27.8703732,23,2
15,68,51.29630195,69,2
15,70,54.90741305,70,2
15,96,58.05555555,95,2
15,56,49.3518575,55,2
15,72,62.7777778,71,2
15,62,50.83333335,61,2
15,16,66.66666665,15,2
15,34,31.66666665,34,2
15,38,48.9814843,39,2
15,78,32.8703732,77,2
15,6,78.8888889,6,2
15,58,22.5925954,59,2
15,36,51.29630195,36,2
15,50,48.79630195,50,2
15,50,51.20370655,49,2
15,28,29.53703985,28,2
15,40,19.62963105,40,2
15,42,31.01851995,43,2
15,46,20.83333335,45,2
15,48,23.70370655,49,2
15,64,47.40741305,65,2
15,96,56.01852415,95,3
15,68,30.1851866,69,3
15,70,54.2592621,70,3
15,6,27.8703732,6,3
15,78,64.7222222,77,3
15,22,45.55555555,23,3
15,38,42.5,39,3
15,54,48.14815095,53,3
15,32,65.4629686,32,3
15,56,50.0925954,55,3
15,66,14.62963105,67,3
15,50,52.5,50,3
15,72,67.8703732,71,3
15,40,37.40741305,40,3
15,16,32.68519085,15,3
15,62,44.16666665,61,3
15,46,44.7222222,45,3
15,58,45.83333335,59,3
15,36,33.70370655,36,3
15,64,59.2592621,65,3
15,50,46.7592621,49,3
15,48,69.44444445,49,3
15,30,27.9629644,29,3
15,44,50.83333335,44,3
15,60,61.8518575,60,3
15,52,54.16666665,53,3
15,86,72.40741305,85,3
15,34,76.29630195,34,3
15,28,46.8518575,28,3
15,42,35.18519085,43,3
15,38,58.70370655,39,4
15,66,54.6296353,67,4
15,54,68.14815095,53,4
15,46,52.31481765,45,4
15,72,72.9629686,71,4
15,32,48.70370655,32,4
15,28,54.44444445,28,4
15,56,64.44444445,55,4
15,50,47.7777778,50,4
15,64,50.83333335,65,4
15,68,64.53703985,69,4
15,60,67.68519085,60,4
15,6,22.9629644,6,4
15,86,76.29630195,85,4
15,62,40.18519085,61,4
15,22,58.51852415,23,4
15,42,41.1111111,43,4
15,52,60.92592875,53,4
15,44,65.83333335,44,4
15,34,46.57407975,34,4
15,58,37.5,59,4
15,30,22.12963105,29,4
15,70,41.57407975,70,4
15,78,58.8888889,77,4
15,40,51.29630195,40,4
15,50,37.2222222,49,4
15,16,17.6851866,15,4
15,36,52.8703732,36,4
15,96,79.16666665,95,4
15,48,71.01852415,49,4
15,54,71.01852415,53,5
15,34,67.5925954,34,5
15,36,37.68519085,36,5
15,22,26.66666665,23,5
15,56,61.4814843,55,5
15,44,66.8518575,44,5
15,40,74.2592621,40,5
15,52,68.9814843,53,5
15,30,22.7777778,29,5
15,28,43.70370655,28,5
15,48,48.2407464,49,5
15,58,59.53703985,59,5
15,68,64.6296353,69,5
15,78,68.2407464,77,5
15,96,81.8518575,95,5
15,64,59.2592621,65,5
15,72,80.4629686,71,5
15,50,50.2777778,50,5
15,42,21.01851995,43,5
15,66,49.44444445,67,5
15,38,61.4814843,39,5
15,50,46.7592621,49,5
15,46,61.66666665,45,5
15,62,73.14815095,61,5
15,16,18.33333335,15,5
15,6,18.70370655,6,5
15,32,41.01852415,32,5
15,60,49.07407975,60,5
15,70,65.4629686,70,5
15,86,77.7777778,85,5
15,52,39.7222222,53,6
15,54,50.55555555,53,6
15,36,42.9629686,36,6
15,64,49.16666665,65,6
15,58,56.01852415,59,6
15,32,40.3703732,32,6
15,6,57.5,6,6
15,62,60.83333335,61,6
15,46,60.55555555,45,6
15,48,59.81481765,49,6
15,96,85.92592875,95,6
15,56,63.6111111,55,6
15,42,52.9629686,43,6
15,66,52.9629686,67,6
15,60,51.66666665,60,6
15,86,67.40741305,85,6
15,16,47.5,15,6
15,28,42.2222222,28,6
15,72,82.1296353,71,6
15,70,69.7222222,70,6
15,68,62.5925954,69,6
15,40,52.5,40,6
15,34,52.40741305,34,6
15,50,41.7592621,50,6
15,30,22.7777778,29,6
15,38,62.31481765,39,6
15,50,52.9629686,49,6
15,22,27.12963105,23,6
15,44,42.40741305,44,6
15,78,74.16666665,77,6
16,38,17.4262961,39,1
16,96,74.2408037,95,1
16,62,14.45834635,61,1
16,44,80.8056275,44,1
16,42,81.46207335,43,1
16,46,83.3818992,45,1
16,34,18.6495026,34,1
16,72,78.96267575,71,1
16,54,75.7212003,53,1
16,68,64.2218113,69,1
16,16,25.30947525,15,1
16,56,68.9418872,55,1
16,36,21.62134645,36,1
16,52,86.7922624,53,1
16,50,62.9186074,50,1
16,28,24.97587205,28,1
16,60,71.38694125,60,1
16,48,76.9062996,49,1
16,30,23.72554145,29,1
16,86,75.71113905,85,1
16,66,86.99304265,67,1
16,64,63.51373195,65,1
16,70,66.7803685,70,1
16,78,28.482008,77,1
16,22,32.083718,23,1
16,6,57.88931845,6,1
16,58,73.8914728,59,1
16,50,27.46044395,49,1
16,32,28.5290877,32,1
16,40,79.2206764,40,1
16,48,74.1831382,49,2
16,16,27.9443264,15,2
16,78,78.5682837,77,2
16,28,71.03710175,28,2
16,60,80.73825835,60,2
16,34,25.6815394,34,2
16,32,73.0470419,32,2
16,86,68.32245985,85,2
16,6,70.4324007,6,2
16,50,21.5956251,49,2
16,54,69.7757721,53,2
16,50,31.04928335,50,2
16,22,68.79066625,23,2
16,42,69.9996233,43,2
16,36,82.21744695,36,2
16,96,29.80451585,95,2
16,62,84.5803261,61,2
16,68,81.23883405,69,2
16,38,30.2837531,39,2
16,40,68.8129584,40,2
16,44,31.3006083,44,2
16,52,86.16892495,53,2
16,66,33.73113475,67,2
16,64,76.97728475,65,2
16,30,42.5998529,29,2
16,46,29.9471299,45,2
16,58,84.6488317,59,2
16,70,38.1662369,70,2
16,72,87.05255985,71,2
16,56,73.8506635,55,2
16,30,57.7995618,29,3
16,70,36.7563963,70,3
16,60,76.87772115,60,3
16,50,80.7374239,50,3
16,34,29.6028296,34,3
16,66,84.4785452,67,3
16,36,66.7736848,36,3
16,44,30.38944405,44,3
16,56,74.7789939,55,3
16,42,76.01398625,43,3
16,58,32.1638028,59,3
16,78,35.6923342,77,3
16,46,36.6000573,45,3
16,6,65.88724455,6,3
16,72,30.44291335,71,3
16,86,30.8670044,85,3
16,96,89.96791045,95,3
16,52,92.87534555,53,3
16,28,29.083999,28,3
16,50,73.11251165,49,3
16,40,21.2490479,40,3
16,54,27.31852135,53,3
16,32,80.4772695,32,3
16,68,37.0584965,69,3
16,48,77.2699674,49,3
16,16,38.87571495,15,3
16,62,42.1608448,61,3
16,38,30.4845333,39,3
16,22,73.29244615,23,3
16,64,60.46209335,65,3
16,60,37.5246684,60,4
16,44,56.3054641,44,4
16,96,77.3171425,95,4
16,46,40.41028025,45,4
16,50,58.81730715,50,4
16,58,45.7256635,59,4
16,38,58.2779169,39,4
16,40,31.57553675,40,4
16,72,41.9162035,71,4
16,62,76.20146275,61,4
16,48,67.1483596,49,4
16,42,43.3653752,43,4
16,32,56.23105365,32,4
16,52,38.51439955,53,4
16,34,37.19220955,34,4
16,28,42.1931108,28,4
16,50,77.1126429,49,4
16,16,43.57848165,15,4
16,36,75.47826765,36,4
16,6,34.4583591,6,4
16,30,71.3954131,29,4
16,22,24.0392248,23,4
16,78,80.63025475,77,4
16,54,73.2438326,53,4
16,68,27.4135391,69,4
16,70,83.04623765,70,4
16,64,33.77391495,65,4
16,66,78.25327715,67,4
16,86,71.1382707,85,4
16,56,66.37230715,55,4
16,6,38.0831798,6,5
16,54,63.1751855,53,5
16,66,34.0721925,67,5
16,40,84.4750643,40,5
16,58,70.1788982,59,5
16,50,61.4788691,50,5
16,44,58.9035034,44,5
16,60,55.13035455,60,5
16,28,69.6987152,28,5
16,34,57.442077,34,5
16,36,36.33774915,36,5
16,96,79.1471084,95,5
16,52,58.69938535,53,5
16,16,87.05643815,15,5
16,86,72.96658355,85,5
16,68,53.3437729,69,5
16,70,49.79037445,70,5
16,46,75.3343423,45,5
16,50,69.96640365,49,5
16,32,58.2536777,32,5
16,64,77.60014535,65,5
16,48,37.8620068,49,5
16,62,57.6641162,61,5
16,42,41.2197908,43,5
16,78,66.02645715,77,5
16,72,59.08633075,71,5
16,56,74.38069185,55,5
16,22,23.06854725,23,5
16,30,37.52005895,29,5
16,38,55.01303675,39,5
16,50,53.748854,49,6
16,22,45.0530211,23,6
16,68,73.19515545,69,6
16,54,46.69484295,53,6
16,56,65.686663,55,6
16,44,28.44813665,44,6
16,46,64.087979,45,6
16,58,35.46385765,59,6
16,78,21.43532435,77,6
16,66,59.5799287,67,6
16,52,72.3480781,53,6
16,16,9.16161535,15,6
16,32,23.7002015,32,6
16,6,49.94980495,6,6
16,40,68.37812265,40,6
16,72,36.30340895,71,6
16,34,49.10398325,34,6
16,62,66.33674305,61,6
16,64,46.2780873,65,6
16,28,27.452902,28,6
16,60,58.1472238,60,6
16,70,68.29913455,70,6
16,50,52.28505135,50,6
16,30,44.4004456,29,6
16,48,24.3446509,49,6
16,96,45.6516663,95,6
16,86,76.56617165,85,6
16,36,10.63716015,36,6
16,42,39.09089565,43,6
16,38,55.21751245,39,6
17,32,51.4285787,32,1
17,68,65.5162444,69,1
17,34,49.90840205,34,1
17,16,35.16175445,15,1
17,48,17.5909876,49,1
17,42,32.188489,43,1
17,96,81.1823188,95,1
17,52,49.9829723,53,1
17,22,24.357475,23,1
17,78,59.5364945,77,1
17,64,63.939209,65,1
17,50,34.83710395,50,1
17,60,23.3545261,60,1
17,50,50.42020445,49,1
17,86,66.47292525,85,1
17,36,26.37364705,36,1
17,44,49.66575905,44,1
17,54,60.53106235,53,1
17,40,24.1788172,40,1
17,38,25.2709961,39,1
17,72,73.6674669,71,1
17,30,21.24921445,29,1
17,58,49.93035775,59,1
17,66,64.7282579,67,1
17,56,65.6701434,55,1
17,28,23.34022805,28,1
17,70,23.00687435,70,1
17,46,57.68938985,45,1
17,62,23.01309655,61,1
17,6,47.7524708,6,1
17,34,22.09433095,34,2
17,86,71.47729945,85,2
17,38,48.55121755,39,2
17,40,62.5028257,40,2
17,36,61.2532552,36,2
17,70,36.2164985,70,2
17,44,26.82661835,44,2
17,42,25.33165825,43,2
17,28,32.3516111,28,2
17,60,32.3516111,60,2
17,54,50.06692955,53,2
17,64,56.7401575,65,2
17,50,35.4555653,49,2
17,16,16.82526765,15,2
17,78,19.752169,77,2
17,56,69.2420903,55,2
17,96,98.0902891,95,2
17,52,35.73932225,53,2
17,32,35.73932225,32,2
17,50,35.73932225,50,2
17,30,35.73932225,29,2
17,22,35.73932225,23,2
17,62,35.73932225,61,2
17,68,56.56234175,69,2
17,72,42.8923487,71,2
17,58,40.4740849,59,2
17,6,30.4909261,6,2
17,46,49.3207748,45,2
17,66,27.54588375,67,2
17,48,27.54588375,49,2
17,44,37.87021215,44,3
17,96,37.87021215,95,3
17,42,30.4211313,43,3
17,64,45.3619102,65,3
17,52,37.76104395,53,3
17,68,37.76104395,69,3
17,60,37.76104395,60,3
17,70,37.76104395,70,3
17,66,49.4070265,67,3
17,54,50.1783809,53,3
17,40,50.21841545,40,3
17,48,54.62583755,49,3
17,46,54.62583755,45,3
17,16,30.85421525,15,3
17,38,53.571037,39,3
17,86,39.1466833,85,3
17,34,50.314478,34,3
17,72,68.50008365,71,3
17,56,63.81500245,55,3
17,50,63.81500245,50,3
17,30,63.81500245,29,3
17,58,63.81500245,59,3
17,62,63.4278926,61,3
17,36,63.4278926,36,3
17,6,57.8901277,6,3
17,28,40.91845475,28,3
17,78,40.91845475,77,3
17,50,40.91845475,49,3
17,22,40.91845475,23,3
17,32,42.05172505,32,3
17,34,45.06204675,34,4
17,28,45.06204675,28,4
17,70,45.06204675,70,4
17,44,45.06204675,44,4
17,42,45.06204675,43,4
17,36,45.06204675,36,4
17,64,45.06204675,65,4
17,56,45.06204675,55,4
17,52,45.06204675,53,4
17,40,45.06204675,40,4
17,68,45.06204675,69,4
17,22,45.06204675,23,4
17,96,45.06204675,95,4
17,50,45.06204675,50,4
17,38,45.06204675,39,4
17,32,46.23734085,32,4
17,58,46.23734085,59,4
17,60,46.23734085,60,4
17,16,54.3704393,15,4
17,54,54.3704393,53,4
17,50,54.3704393,49,4
17,66,54.3704393,67,4
17,62,54.3704393,61,4
17,78,54.3704393,77,4
17,46,54.3704393,45,4
17,6,54.3704393,6,4
17,72,54.3704393,71,4
17,48,54.3704393,49,4
17,86,54.3704393,85,4
17,30,54.3704393,29,4
17,70,57.2781146,70,5
17,56,57.2781146,55,5
17,44,57.2781146,44,5
17,78,57.2781146,77,5
17,72,57.2781146,71,5
17,38,57.2781146,39,5
17,86,57.2781146,85,5
17,28,57.2781146,28,5
17,54,57.2781146,53,5
17,68,57.2781146,69,5
17,50,57.2781146,49,5
17,66,53.8776991,67,5
17,34,53.8776991,34,5
17,64,53.8776991,65,5
17,16,53.8776991,15,5
17,6,53.8776991,6,5
17,40,47.7019868,40,5
17,46,47.7019868,45,5
17,50,47.7019868,50,5
17,36,42.9332253,36,5
17,96,43.1200663,95,5
17,22,43.1200663,23,5
17,48,43.1200663,49,5
17,62,43.1200663,61,5
17,58,43.85409885,59,5
17,52,44.3612445,53,5
17,42,44.3612445,43,5
17,60,43.2716313,60,5
17,30,43.2716313,29,5
17,32,44.22548645,32,5
17,66,43.11781705,67,6
17,68,43.11781705,69,6
17,58,61.94322375,59,6
17,36,58.1331493,36,6
17,62,58.1331493,61,6
17,32,56.588666,32,6
17,64,56.588666,65,6
17,42,56.588666,43,6
17,72,56.588666,71,6
17,52,56.588666,53,6
17,6,55.8678634,6,6
17,48,55.04314845,49,6
17,46,55.04314845,45,6
17,86,55.04314845,85,6
17,50,54.9230505,50,6
17,28,54.9230505,28,6
17,44,53.8154037,44,6
17,78,53.8154037,77,6
17,16,53.8154037,15,6
17,50,53.8154037,49,6
17,54,53.8874478,53,6
17,38,53.8874478,39,6
17,70,55.58239405,70,6
17,96,55.58239405,95,6
17,56,55.58239405,55,6
17,30,55.58239405,29,6
17,34,55.58239405,34,6
17,22,55.58239405,23,6
17,60,55.58239405,60,6
17,40,55.58239405,40,6
18,44,50.1984253,44,1
18,16,50.04034425,15,1
18,34,97.5358073,34,1
18,48,50.30841745,49,1
18,36,1.01246475,36,1
18,42,99.24439835,43,1
18,56,99.97946505,55,1
18,30,1.43743895,29,1
18,70,99.769694,70,1
18,22,0.46733265,23,1
18,38,51.0287747,39,1
18,54,99.9722629,53,1
18,60,0.54655965,60,1
18,62,50.2295193,61,1
18,28,69.96739365,28,1
18,68,49.5749376,69,1
18,50,18.1746453,50,1
18,86,24.13353135,85,1
18,46,29.6747572,45,1
18,50,70.9561903,49,1
18,40,49.99224855,40,1
18,6,22.55885485,6,1
18,32,68.41948785,32,1
18,96,77.62575275,95,1
18,52,50.31495495,53,1
18,72,80.07633465,71,1
18,78,19.903439,77,1
18,64,49.8664754,65,1
18,66,49.97024195,67,1
18,58,67.3044705,59,1
18,62,30.5441284,61,2
18,22,31.5777181,23,2
18,50,49.59129505,49,2
18,96,80.39235435,95,2
18,46,49.6609836,45,2
18,56,49.78134495,55,2
18,58,29.15674505,59,2
18,44,69.9345364,44,2
18,50,29.67706975,50,2
18,78,50.09228515,77,2
18,86,30.14509415,85,2
18,36,49.67970785,36,2
18,66,50.18585885,67,2
18,72,60.4513482,71,2
18,70,41.64893935,70,2
18,48,37.64390735,49,2
18,38,50.16674805,39,2
18,28,59.3882175,28,2
18,40,40.16648355,40,2
18,68,44.83574085,69,2
18,52,50.90879315,53,2
18,42,61.0718384,43,2
18,16,21.52653675,15,2
18,6,56.85880535,6,2
18,60,50.0695801,60,2
18,54,42.90741645,53,2
18,34,27.9950019,34,2
18,64,49.75975205,65,2
18,30,43.4191759,29,2
18,32,59.59292265,32,2
18,44,49.95195175,44,3
18,70,38.53133815,70,3
18,6,20.2569648,6,3
18,72,82.1594035,71,3
18,38,40.4660441,39,3
18,86,83.68286135,85,3
18,52,68.59013535,53,3
18,68,42.2137451,69,3
18,40,61.3791436,40,3
18,30,54.1689046,29,3
18,64,28.8913642,65,3
18,66,63.19262015,67,3
18,42,28.2361925,43,3
18,50,34.92181395,50,3
18,46,45.0498047,45,3
18,78,57.6820543,77,3
18,58,49.94255235,59,3
18,32,71.27908665,32,3
18,54,50.7666965,53,3
18,36,40.1245592,36,3
18,34,55.0837131,34,3
18,62,50.0232069,61,3
18,16,56.66852485,15,3
18,56,50.1579522,55,3
18,22,37.3167182,23,3
18,48,27.9336073,49,3
18,96,85.6120063,95,3
18,28,18.49538165,28,3
18,50,55.685947,49,3
18,60,40.97498915,60,3
18,54,49.9139947,53,4
18,50,46.5662435,50,4
18,48,49.82125515,49,4
18,34,44.339525,34,4
18,40,69.85009765,40,4
18,96,81.85421415,95,4
18,78,87.6019016,77,4
18,66,88.13598635,67,4
18,64,86.27330185,65,4
18,72,84.30810545,71,4
18,44,13.97146265,44,4
18,56,59.3584459,55,4
18,68,49.45232475,69,4
18,16,32.62531195,15,4
18,22,36.5749444,23,4
18,38,29.4631212,39,4
18,36,59.4675225,36,4
18,42,32.11043295,43,4
18,46,45.83517115,45,4
18,32,41.48631455,32,4
18,86,82.71072725,85,4
18,50,76.407586,49,4
18,70,72.68737795,70,4
18,62,79.75793455,61,4
18,58,67.27248805,59,4
18,52,74.309455,53,4
18,30,56.72690835,29,4
18,60,50.16033255,60,4
18,6,20.35198295,6,4
18,28,23.9144694,28,4
18,16,33.4138455,15,5
18,60,22.60110815,60,5
18,28,49.625807,28,5
18,44,64.37131075,44,5
18,40,41.9080268,40,5
18,56,48.53267415,55,5
18,50,49.41266545,50,5
18,34,49.5335151,34,5
18,50,50.21251765,49,5
18,32,50.1558024,32,5
18,66,59.137146,67,5
18,62,49.35606555,61,5
18,42,41.13734265,43,5
18,96,88.4692383,95,5
18,22,13.0570543,23,5
18,6,12.6385905,6,5
18,52,85.0007731,53,5
18,68,74.5542874,69,5
18,72,84.62646485,71,5
18,38,18.1059265,39,5
18,78,77.86577015,77,5
18,30,24.66016305,29,5
18,46,46.92785645,45,5
18,70,85.0997043,70,5
18,86,81.35365805,85,5
18,64,57.56285945,65,5
18,54,70.68067765,53,5
18,36,21.92811755,36,5
18,58,73.3172404,59,5
18,48,13.6605157,49,5
18,58,72.92304825,59,6
18,38,19.2284817,39,6
18,46,80.688836,45,6
18,78,76.7316352,77,6
18,48,20.4939643,49,6
18,50,50.42834475,50,6
18,64,70.2681478,65,6
18,52,48.2488064,53,6
18,6,17.42289905,6,6
18,30,30.86334905,29,6
18,66,73.42618135,67,6
18,56,30.7919515,55,6
18,22,15.2153863,23,6
18,54,59.1228977,53,6
18,96,86.1236708,95,6
18,28,28.8147922,28,6
18,36,75.17681885,36,6
18,62,82.22828505,61,6
18,86,95.99872505,85,6
18,68,81.2545912,69,6
18,72,88.0343967,71,6
18,32,76.062717,32,6
18,34,82.57759605,34,6
18,40,50.11580405,40,6
18,60,75.2082384,60,6
18,44,83.3103502,44,6
18,42,52.4102105,43,6
18,50,50.14949545,49,6
18,70,60.0323622,70,6
18,16,28.06230335,15,6
19,58,48.0392157,59,1
19,32,45.252838,32,1
19,56,47.1104231,55,1
19,42,39.78328175,43,1
19,78,65.06707945,77,1
19,96,81.8885449,95,1
19,40,47.83281735,40,1
19,48,40.8152735,49,1
19,66,72.6006192,67,1
19,30,45.66563465,29,1
19,64,54.33436535,65,1
19,22,23.16821465,23,1
19,62,47.83281735,61,1
19,46,32.55933955,45,1
19,60,41.124871,60,1
19,68,53.1991744,69,1
19,36,42.7760578,36,1
19,44,31.32094945,44,1
19,38,30.5985552,39,1
19,70,37.9256966,70,1
19,50,41.02167185,50,1
19,34,28.43137255,34,1
19,52,50.92879255,53,1
19,16,28.9473684,15,1
19,50,60.8359133,49,1
19,54,55.36635705,53,1
19,28,36.6873065,28,1
19,86,90.14447885,85,1
19,6,90.45407635,6,1
19,72,63.93188855,71,1
19,34,45.45923635,34,2
19,56,33.59133125,55,2
19,70,49.1744066,70,2
19,28,42.56965945,28,2
19,78,73.11661505,77,2
19,50,53.50877195,49,2
19,60,72.9102167,60,2
19,38,46.18163055,39,2
19,40,49.2776058,40,2
19,58,63.82868935,59,2
19,44,56.29514965,44,2
19,54,60.73271415,53,2
19,30,45.252838,29,2
19,36,49.6904025,36,2
19,64,66.6150671,65,2
19,6,15.11867905,6,2
19,62,60.31991745,61,2
19,68,62.1775026,69,2
19,50,60.5263158,50,2
19,42,50.92879255,43,2
19,52,48.3488132,53,2
19,72,80.6501548,71,2
19,46,64.34468525,45,2
19,22,27.0897833,23,2
19,86,90.86687305,85,2
19,96,85.60371515,95,2
19,66,68.36945305,67,2
19,48,57.84313725,49,2
19,32,28.84416925,32,2
19,16,58.0495356,15,2
19,16,17.90505675,15,3
19,42,47.83281735,43,3
19,78,50.3095975,77,3
19,52,60.73271415,53,3
19,30,25.12899895,29,3
19,58,28.43137255,59,3
19,34,48.0392157,34,3
19,72,66.5118679,71,3
19,70,69.19504645,70,3
19,68,64.65428275,69,3
19,86,88.3900929,85,3
19,48,49.6904025,49,3
19,60,65.06707945,60,3
19,6,4.28276575,6,3
19,66,90.6604747,67,3
19,64,49.6904025,65,3
19,62,50.20639835,61,3
19,38,46.8008256,39,3
19,22,16.873065,23,3
19,50,48.24561405,49,3
19,56,39.0608875,55,3
19,54,49.79360165,53,3
19,44,21.001032,44,3
19,50,48.4520124,50,3
19,40,39.5768834,40,3
19,96,93.5500516,95,3
19,32,29.7729618,32,3
19,28,19.14344685,28,3
19,36,39.8864809,36,3
19,46,61.04231165,45,3
19,78,81.7853457,77,4
19,56,43.70485035,55,4
19,46,51.03199175,45,4
19,64,53.09597525,65,4
19,40,38.75129,40,4
19,44,33.59133125,44,4
19,30,26.6769866,29,4
19,36,38.95768835,36,4
19,52,57.6367389,53,4
19,50,36.48090815,49,4
19,42,47.72961815,43,4
19,32,20.1754386,32,4
19,6,6.0371517,6,4
19,22,15.42827655,23,4
19,62,43.0856553,61,4
19,58,74.9742002,59,4
19,50,67.54385965,50,4
19,68,77.3477812,69,4
19,60,50.3095975,60,4
19,70,46.18163055,70,4
19,96,89.5252838,95,4
19,38,52.57997935,39,4
19,54,52.16718265,53,4
19,48,50.3095975,49,4
19,86,86.01651185,85,4
19,34,62.8998968,34,4
19,16,13.6738906,15,4
19,72,61.3519092,71,4
19,28,34.41692465,28,4
19,66,70.84623325,67,4
19,46,43.39525285,45,5
19,36,49.89680085,36,5
19,30,16.66666665,29,5
19,70,47.83281735,70,5
19,96,88.18369455,95,5
19,56,49.79360165,55,5
19,68,76.9349845,69,5
19,32,46.6976264,32,5
19,52,50.7223942,53,5
19,72,78.5861713,71,5
19,58,52.8895769,59,5
19,34,36.89370485,34,5
19,48,38.2352941,49,5
19,66,65.376677,67,5
19,78,81.57894735,77,5
19,62,68.36945305,61,5
19,50,36.7905057,49,5
19,6,4.69556245,6,5
19,40,42.87925695,40,5
19,38,28.2249742,39,5
19,64,50.10319915,65,5
19,50,22.85861715,50,5
19,16,17.59545925,15,5
19,86,86.84210525,85,5
19,22,16.35706915,23,5
19,28,16.66666665,28,5
19,44,28.84416925,44,5
19,60,72.80701755,60,5
19,42,44.53044375,43,5
19,54,86.6357069,53,5
19,78,70.33023735,77,6
19,54,84.7781218,53,6
19,44,29.0505676,44,6
19,28,18.73065015,28,6
