subject,evidence,response,responseAI,block
12,36,47.65625,77,3
12,56,48.95833335,81,3
12,86,93.75,97,3
12,52,82.55208335,85,3
12,78,93.75,95,3
12,28,34.50520835,36,3
12,58,50.65104165,84,3
12,34,45.3125,67,3
12,30,28.90625,62,3
12,54,52.47395835,76,3
12,66,45.96354165,87,3
12,50,48.046875,61,3
12,16,29.6875,56,3
12,62,41.92708335,91,3
12,46,67.70833335,95,3
12,40,46.875,54,3
12,48,40.10416665,74,3
12,70,70.96354165,87,3
12,22,23.828125,41,3
12,42,39.0625,72,3
12,60,50.91145835,86,3
12,6,25.26041665,32,3
12,38,39.58333335,49,3
12,52,47.13541665,85,4
12,38,44.921875,49,4
12,28,49.21875,36,4
12,70,45.18229165,87,4
12,16,56.11979165,56,4
12,54,58.07291665,76,4
12,36,41.27604165,77,4
12,72,58.203125,92,4
12,44,45.96354165,81,4
12,48,48.30729165,74,4
12,50,53.77604165,61,4
12,42,47.39583335,72,4
12,6,28.64583335,32,4
12,58,44.01041665,84,4
12,56,71.74479165,81,4
12,78,60.546875,95,4
12,34,38.28125,67,4
12,66,52.60416665,87,4
12,46,50,95,4
12,22,35.80729165,41,4
12,50,46.35416665,78,4
12,64,58.72395835,97,4
12,86,97.91666665,97,4
12,60,89.19270835,86,4
12,96,95.83333335,96,4
12,30,47.13541665,62,4
12,62,48.828125,91,4
12,40,17.83854165,54,4
12,32,17.31770835,68,4
12,68,70.96354165,96,4
12,96,96.61458335,96,5
12,64,89.0625,97,5
12,54,88.15104165,76,5
12,66,85.546875,87,5
12,70,77.08333335,87,5
12,56,55.59895835,81,5
12,40,48.17708335,54,5
12,72,65.75520835,92,5
12,50,48.4375,78,5
12,42,28.90625,72,5
12,34,50.13020835,67,5
12,48,54.03645835,74,5
12,60,55.46875,86,5
12,32,65.36458335,68,5
12,52,60.80729165,85,5
12,6,37.63020835,32,5
12,30,44.27083335,62,5
12,86,88.02083335,97,5
12,58,85.67708335,84,5
12,44,47.91666665,81,5
12,68,54.6875,96,5
12,78,83.07291665,95,5
12,38,83.46354165,49,5
12,16,33.07291665,56,5
12,46,37.5,95,5
12,28,48.56770835,36,5
12,62,54.03645835,91,5
12,36,63.28125,77,5
12,22,31.51041665,41,5
12,50,45.96354165,61,5
12,36,42.70833335,77,6
12,60,48.17708335,86,6
12,66,62.23958335,87,6
12,70,75,87,6
12,30,66.53645835,62,6
12,68,57.8125,96,6
12,16,39.97395835,56,6
12,72,33.33333335,92,6
12,44,52.47395835,81,6
12,48,59.50520835,74,6
12,58,42.44791665,84,6
12,22,29.03645835,41,6
12,86,84.765625,97,6
12,96,93.22916665,96,6
12,52,80.59895835,85,6
12,62,78.64583335,91,6
12,6,28.38541665,32,6
12,28,28.38541665,36,6
12,50,48.046875,61,6
12,32,13.80208335,68,6
12,40,40.10416665,54,6
12,54,58.72395835,76,6
12,78,69.27083335,95,6
12,38,43.75,49,6
12,42,35.28645835,72,6
12,64,54.42708335,97,6
12,34,44.140625,67,6
12,56,39.453125,81,6
12,50,52.21354165,78,6
12,46,35.546875,95,6
13,54,49.44444445,53,1
13,72,49.44444445,71,1
13,22,30.2777778,23,1
13,50,50,49,1
13,46,0,45,1
13,38,1.94444445,39,1
13,50,51.0185185,50,1
13,60,0.46296295,60,1
13,62,1.0185185,61,1
13,64,0.55555555,65,1
13,48,0,49,1
13,28,42.4074074,28,1
13,78,49.07407405,77,1
13,40,42.3148148,40,1
13,86,27.7777778,85,1
13,36,52.12962965,36,1
13,96,77.96296295,95,1
13,42,58.24074075,43,1
13,52,49.53703705,53,1
13,66,21.85185185,67,1
13,30,31.57407405,29,1
13,34,14.7222222,34,1
13,70,66.2037037,70,1
13,56,84.7222222,55,1
13,6,59.53703705,6,1
13,68,50,69,1
13,32,74.25925925,32,1
13,44,69.35185185,44,1
13,16,42.4074074,15,1
13,58,70.74074075,59,1
13,28,60.74074075,36,2
13,22,24.53703705,41,2
13,68,40.74074075,96,2
13,96,3.7037037,96,2
13,86,45.74074075,97,2
13,54,49.53703705,76,2
13,36,73.14814815,77,2
13,44,68.5185185,81,2
13,56,49.9074074,81,2
13,16,65.92592595,56,2
13,72,13.33333335,92,2
13,50,48.24074075,78,2
13,66,35.92592595,87,2
13,46,0.2777778,95,2
13,40,28.24074075,54,2
13,38,0,49,2
13,78,49.8148148,95,2
13,48,0,74,2
13,64,0.37037035,97,2
13,6,5.46296295,32,2
13,32,28.24074075,68,2
13,70,34.44444445,87,2
13,50,49.62962965,61,2
13,42,50.64814815,72,2
13,58,85.46296295,84,2
13,60,0.46296295,86,2
13,52,44.8148148,85,2
13,30,41.66666665,62,2
13,62,0.0925926,91,2
13,34,50.83333335,67,2
13,36,0.2777778,77,3
13,50,71.2962963,61,3
13,50,76.3888889,78,3
13,32,25.1851852,68,3
13,64,0.1851852,97,3
13,16,25.46296295,56,3
13,66,37.2222222,87,3
13,46,20.0925926,95,3
13,30,50.83333335,62,3
13,6,19.07407405,32,3
13,72,49.7222222,92,3
13,44,50.2777778,81,3
13,38,0.64814815,49,3
13,34,71.4814815,67,3
13,58,50.92592595,84,3
13,70,59.16666665,87,3
13,48,0.55555555,74,3
13,96,89.07407405,96,3
13,60,0.1851852,86,3
13,28,29.35185185,36,3
13,52,49.16666665,85,3
13,78,59.44444445,95,3
13,86,89.53703705,97,3
13,40,49.62962965,54,3
13,68,50.46296295,96,3
13,54,59.25925925,76,3
13,22,45,41,3
13,62,0.1851852,91,3
13,56,49.9074074,81,3
13,42,58.6111111,72,3
13,50,50,78,4
13,36,58.14814815,77,4
13,42,49.9074074,72,4
13,68,80.1851852,96,4
13,16,79.8148148,56,4
13,6,13.5185185,32,4
13,34,32.6851852,67,4
13,40,49.9074074,54,4
13,50,72.4074074,61,4
13,56,68.7037037,81,4
13,28,57.3148148,36,4
13,58,62.2222222,84,4
13,54,78.05555555,76,4
13,60,0.74074075,86,4
13,66,83.9814815,87,4
13,22,17.4074074,41,4
13,70,85.92592595,87,4
13,48,0.2777778,74,4
13,86,93.14814815,97,4
13,32,75,68,4
13,72,93.42592595,92,4
13,78,92.03703705,95,4
13,62,0.37037035,91,4
13,64,0.1851852,97,4
13,46,0.55555555,95,4
13,96,49.8148148,96,4
13,52,49.8148148,85,4
13,30,32.87037035,62,4
13,38,0.55555555,49,4
13,44,40.83333335,81,4
13,42,50.1851852,72,5
13,22,50.1851852,41,5
13,54,66.4814815,76,5
13,46,0.2777778,95,5
13,70,49.35185185,87,5
13,36,49.35185185,77,5
13,64,0.1851852,97,5
13,40,85,54,5
13,6,16.1111111,32,5
13,16,21.4814815,56,5
13,52,50.46296295,85,5
13,50,49.25925925,78,5
13,32,46.57407405,68,5
13,50,50,61,5
13,72,79.53703705,92,5
13,86,91.1111111,97,5
13,96,91.4814815,96,5
13,68,79.8148148,96,5
13,56,93.42592595,81,5
13,58,58.7962963,84,5
13,34,51.0185185,67,5
13,44,43.8888889,81,5
13,62,0.1851852,91,5
13,78,48.8888889,95,5
13,30,51.94444445,62,5
13,60,0.2777778,86,5
13,38,0.83333335,49,5
13,48,0.55555555,74,5
13,28,60.2777778,36,5
13,66,34.53703705,87,5
13,6,14.62962965,32,6
13,22,31.2037037,41,6
13,96,88.33333335,96,6
13,36,49.16666665,77,6
13,60,0.83333335,86,6
13,38,0,49,6
13,50,58.6111111,78,6
13,50,48.7962963,61,6
13,32,50.1851852,68,6
13,30,54.8148148,62,6
13,52,49.35185185,85,6
13,72,84.53703705,92,6
13,78,79.35185185,95,6
13,40,57.3148148,54,6
13,34,49.7222222,67,6
13,86,51.0185185,97,6
13,64,0.55555555,97,6
13,46,0.2777778,95,6
13,54,70.2777778,76,6
13,48,0.0925926,74,6
13,28,44.9074074,36,6
13,62,0.1851852,91,6
13,68,82.03703705,96,6
13,58,79.25925925,84,6
13,70,82.2222222,87,6
13,42,88.24074075,72,6
13,56,53.6111111,81,6
13,44,63.33333335,81,6
13,16,39.8148148,56,6
13,66,70.1851852,87,6
14,44,50,44,1
14,16,50,15,1
14,38,58.8888889,39,1
14,72,41.66666665,71,1
14,30,38.33333335,29,1
14,96,65.44444445,95,1
14,70,33.1111111,70,1
14,36,39.44444445,36,1
14,34,50.44444445,34,1
14,62,61.2222222,61,1
14,50,54.55555555,50,1
14,50,61.44444445,49,1
14,66,62.66666665,67,1
14,52,56.55555555,53,1
14,22,34.2222222,23,1
14,32,60.55555555,32,1
14,28,39.7777778,28,1
14,40,56.33333335,40,1
14,48,56.44444445,49,1
14,56,68.2222222,55,1
14,86,61.2222222,85,1
14,46,36.44444445,45,1
14,78,51.33333335,77,1
14,68,58,69,1
14,60,66.55555555,60,1
14,42,37.1111111,43,1
14,54,36.33333335,53,1
14,6,16.44444445,6,1
14,58,59.44444445,59,1
14,64,60.33333335,65,1
14,60,61.2222222,86,2
14,38,56.8888889,49,2
14,86,44.33333335,97,2
14,42,65.66666665,72,2
14,30,36.1111111,62,2
14,52,65.8888889,85,2
14,70,58.33333335,87,2
14,50,60.44444445,78,2
14,36,38.7777778,77,2
14,50,57,61,2
14,56,34.44444445,81,2
14,32,62,68,2
14,64,39.1111111,97,2
14,62,65,91,2
14,44,56.66666665,81,2
14,6,19.55555555,32,2
14,96,66.1111111,96,2
14,22,16.55555555,41,2
14,66,54.7777778,87,2
14,68,63,96,2
14,16,59.8888889,56,2
14,48,61.2222222,74,2
14,72,67.55555555,92,2
14,40,35,54,2
14,58,58,84,2
14,46,44.2222222,95,2
14,34,50.2222222,67,2
14,54,69,76,2
14,28,46.66666665,36,2
14,78,71.55555555,95,2
14,58,57.7777778,84,3
14,86,84.2222222,97,3
14,28,40.8888889,36,3
14,44,62.2222222,81,3
14,36,61.44444445,77,3
14,32,55.66666665,68,3
14,6,17,32,3
14,62,64.8888889,91,3
14,66,62.8888889,87,3
14,16,24.55555555,56,3
14,46,65.7777778,95,3
14,60,62.44444445,86,3
14,42,70.44444445,72,3
14,30,57.7777778,62,3
14,68,67.1111111,96,3
14,72,69.44444445,92,3
14,78,51.33333335,95,3
14,54,55.7777778,76,3
14,48,68.2222222,74,3
14,56,70.8888889,81,3
14,52,70.66666665,85,3
14,34,41.7777778,67,3
14,96,83.7777778,96,3
14,70,54.33333335,87,3
14,50,43.66666665,61,3
14,38,73.55555555,49,3
14,50,43.7777778,78,3
14,40,68.33333335,54,3
14,64,62.8888889,97,3
14,22,32.33333335,41,3
14,46,38.55555555,95,4
14,36,64.55555555,77,4
14,96,73.55555555,96,4
14,34,53.2222222,67,4
14,70,52.1111111,87,4
14,30,30.1111111,62,4
14,52,59.7777778,85,4
14,62,64.33333335,91,4
14,32,68.55555555,68,4
14,56,53.7777778,81,4
14,60,27.1111111,86,4
14,64,63.44444445,97,4
14,54,54,76,4
14,28,35.33333335,36,4
14,72,71.7777778,92,4
14,42,32.33333335,72,4
14,50,58.7777778,78,4
14,6,41.1111111,32,4
14,58,71.33333335,84,4
14,50,38.55555555,61,4
14,40,69.55555555,54,4
14,44,50.44444445,81,4
14,66,69.55555555,87,4
14,68,55.1111111,96,4
14,16,22.8888889,56,4
14,22,35.55555555,41,4
14,48,44.8888889,74,4
14,86,68.8888889,97,4
14,78,68.7777778,95,4
14,38,30.7777778,49,4
14,34,56.1111111,67,5
14,56,56,81,5
14,96,40.33333335,96,5
14,86,73.33333335,97,5
14,50,49.7777778,61,5
14,42,43.66666665,72,5
14,36,61.44444445,77,5
14,50,34,78,5
14,54,67.7777778,76,5
14,6,8.7777778,32,5
14,40,74.33333335,54,5
14,68,58.33333335,96,5
14,60,69.66666665,86,5
14,58,63.66666665,84,5
14,22,22.2222222,41,5
14,28,21,36,5
14,48,41.44444445,74,5
14,64,40.66666665,97,5
14,38,70.66666665,49,5
14,52,61.8888889,85,5
14,66,66.44444445,87,5
14,72,70.55555555,92,5
14,16,25.1111111,56,5
14,30,37.2222222,62,5
14,32,30.33333335,68,5
14,44,36.7777778,81,5
14,70,66.8888889,87,5
14,78,66.33333335,95,5
14,46,53.55555555,95,5
14,62,60.2222222,91,5
14,72,55.7777778,92,6
14,42,42.44444445,72,6
14,16,40.44444445,56,6
14,64,57,97,6
14,48,51.33333335,74,6
14,66,57.1111111,87,6
14,62,59.1111111,91,6
14,50,47.7777778,61,6
14,22,25.33333335,41,6
14,86,59.33333335,97,6
14,78,54.55555555,95,6
14,6,26.55555555,32,6
14,38,46.7777778,49,6
14,30,65,62,6
14,58,59.2222222,84,6
14,60,61.7777778,86,6
14,96,58,96,6
14,32,33.44444445,68,6
14,40,68.2222222,54,6
14,28,31.44444445,36,6
14,44,57,81,6
14,56,59.33333335,81,6
14,34,60,67,6
14,70,39.66666665,87,6
14,68,49.7777778,96,6
14,52,49.66666665,85,6
14,50,48.33333335,78,6
14,54,49.55555555,76,6
14,46,62,95,6
14,36,32.1111111,77,6
15,52,27.4074074,53,1
15,50,64.62962965,49,1
15,78,71.2962963,77,1
15,16,23.7962963,15,1
15,28,7.03703705,28,1
15,60,88.6111111,60,1
15,56,8.24074075,55,1
15,48,20.74074075,49,1
15,34,75.55555555,34,1
15,46,13.9814815,45,1
15,50,12.7777778,50,1
15,6,0.0925926,6,1
15,36,7.7777778,36,1
15,70,49.9074074,70,1
15,42,57.4074074,43,1
15,54,54.16666665,53,1
15,66,61.85185185,67,1
15,86,63.7037037,85,1
15,58,70.2777778,59,1
15,40,52.5925926,40,1
15,38,41.4814815,39,1
15,68,28.24074075,69,1
15,30,38.9814815,29,1
15,44,47.6851852,44,1
15,62,34.8148148,61,1
15,32,21.75925925,32,1
15,64,73.7962963,65,1
15,96,64.62962965,95,1
15,72,79.07407405,71,1
15,22,28.05555555,23,1
15,32,33.24074075,68,2
15,36,77.2222222,77,2
15,60,29.07407405,86,2
15,58,37.7777778,84,2
15,64,60,97,2
15,16,13.5185185,56,2
15,48,28.8888889,74,2
15,62,53.5185185,91,2
15,50,64.7222222,78,2
15,66,61.94444445,87,2
15,54,65.64814815,76,2
15,56,29.9074074,81,2
15,34,58.33333335,67,2
15,72,58.7037037,92,2
15,86,66.1111111,97,2
15,38,61.3888889,49,2
15,6,25.37037035,32,2
15,40,31.2037037,54,2
15,50,43.7037037,61,2
15,46,52.12962965,95,2
15,30,26.57407405,62,2
15,78,70.1851852,95,2
15,22,38.8888889,41,2
15,28,25.46296295,36,2
15,52,38.9814815,85,2
15,70,42.96296295,87,2
15,96,80.64814815,96,2
15,42,23.42592595,72,2
15,68,59.35185185,96,2
15,44,24.07407405,81,2
15,86,82.03703705,97,3
15,52,50,85,3
15,62,28.42592595,91,3
15,72,79.25925925,92,3
15,6,61.66666665,32,3
15,58,34.53703705,84,3
15,66,67.4074074,87,3
15,56,57.6851852,81,3
15,60,81.75925925,86,3
15,30,32.96296295,62,3
15,34,39.9074074,67,3
15,22,21.3888889,41,3
15,50,36.2962963,61,3
15,64,59.9074074,97,3
15,70,65,87,3
15,50,73.33333335,78,3
15,42,31.66666665,72,3
15,32,25.64814815,68,3
15,78,63.8888889,95,3
15,28,27.03703705,36,3
15,54,54.8148148,76,3
15,44,32.12962965,81,3
15,48,67.2222222,74,3
15,36,33.7037037,77,3
15,40,85.0925926,54,3
15,16,22.5,56,3
15,68,40.64814815,96,3
15,38,14.44444445,49,3
15,96,66.2962963,96,3
15,46,76.94444445,95,3
15,96,78.24074075,96,4
15,56,26.0185185,81,4
15,54,65.74074075,76,4
15,16,28.33333335,56,4
15,64,38.6111111,97,4
15,68,65.55555555,96,4
15,60,46.3888889,86,4
15,66,81.94444445,87,4
15,30,38.5185185,62,4
15,22,44.9074074,41,4
15,28,35.46296295,36,4
15,34,30.83333335,67,4
15,44,43.8888889,81,4
15,36,61.57407405,77,4
15,46,49.07407405,95,4
15,50,69.44444445,78,4
15,62,70.0925926,91,4
15,72,81.57407405,92,4
15,58,47.6851852,84,4
15,48,73.14814815,74,4
15,52,68.05555555,85,4
15,50,68.6111111,61,4
15,78,79.07407405,95,4
15,6,18.7962963,32,4
15,38,59.16666665,49,4
15,32,59.16666665,68,4
15,70,74.8148148,87,4
15,42,59.53703705,72,4
15,86,71.2962963,97,4
15,40,37.2222222,54,4
15,50,50.37037035,78,5
15,38,35.74074075,49,5
15,40,37.96296295,54,5
15,86,76.85185185,97,5
15,34,39.25925925,67,5
15,28,65,36,5
15,62,59.44444445,91,5
15,66,66.1111111,87,5
15,44,40.37037035,81,5
15,16,29.9074074,56,5
15,22,45.1851852,41,5
15,36,47.3148148,77,5
15,30,34.07407405,62,5
15,60,52.3148148,86,5
15,54,70,76,5
15,70,65.2777778,87,5
15,52,41.85185185,85,5
15,50,79.07407405,61,5
15,96,65.37037035,96,5
15,32,31.4814815,68,5
15,56,48.14814815,81,5
15,42,80.0925926,72,5
15,64,77.2222222,97,5
15,48,56.2037037,74,5
15,58,77.87037035,84,5
15,6,45.83333335,32,5
15,72,56.66666665,92,5
15,68,41.75925925,96,5
15,78,74.35185185,95,5
15,46,85.46296295,95,5
15,50,68.14814815,78,6
15,32,34.44444445,68,6
15,6,38.24074075,32,6
15,60,57.3148148,86,6
15,34,43.5185185,67,6
15,70,68.7037037,87,6
15,52,82.5,85,6
15,54,77.6851852,76,6
15,16,39.07407405,56,6
15,64,68.8888889,97,6
15,68,79.7222222,96,6
15,58,87.03703705,84,6
15,86,75.74074075,97,6
15,28,35.46296295,36,6
15,30,47.4074074,62,6
15,96,87.87037035,96,6
15,42,39.8148148,72,6
15,72,74.25925925,92,6
15,48,64.35185185,74,6
15,50,46.75925925,61,6
15,46,52.6851852,95,6
15,56,70.46296295,81,6
15,44,46.1111111,81,6
15,22,75.37037035,41,6
15,78,37.87037035,95,6
15,36,41.0185185,77,6
15,40,68.7037037,54,6
15,62,62.4074074,91,6
15,38,37.5925926,49,6
15,66,42.5925926,87,6
16,44,41.11328125,44,1
16,52,20.21484375,53,1
16,22,21.77734375,23,1
16,96,74.70703125,95,1
16,16,49.21875,15,1
16,66,39.84375,67,1
16,50,50,50,1
16,58,50.29296875,59,1
16,30,27.9296875,29,1
16,34,50.1953125,34,1
16,50,50.68359375,49,1
16,60,33.3984375,60,1
16,56,35.546875,55,1
16,68,32.03125,69,1
16,38,32.6171875,39,1
16,28,31.54296875,28,1
16,62,49.90234375,61,1
16,32,33.0078125,32,1
16,48,33.0078125,49,1
16,86,68.26171875,85,1
16,42,49.4140625,43,1
16,36,33.7890625,36,1
16,54,50.1953125,53,1
16,46,59.765625,45,1
16,78,72.4609375,77,1
16,70,72.65625,70,1
16,72,89.6484375,71,1
16,64,68.26171875,65,1
16,40,49.70703125,40,1
16,6,16.9921875,6,1
16,28,39.453125,36,2
16,78,66.30859375,95,2
16,64,49.90234375,97,2
16,86,81.0546875,97,2
16,46,65.72265625,95,2
16,38,50,49,2
16,34,38.0859375,67,2
16,6,12.890625,32,2
16,16,19.23828125,56,2
16,42,60.64453125,72,2
16,50,50,61,2
16,48,49.4140625,74,2
16,22,29.58984375,41,2
16,32,27.63671875,68,2
16,30,31.4453125,62,2
16,60,44.140625,86,2
16,62,58.0078125,91,2
16,68,73.14453125,96,2
16,44,32.2265625,81,2
16,70,68.84765625,87,2
16,36,40.625,77,2
16,72,85.9375,92,2
16,52,56.34765625,85,2
16,58,50.29296875,84,2
16,40,50.78125,54,2
16,56,59.765625,81,2
16,54,49.8046875,76,2
16,66,77.9296875,87,2
16,96,95.3125,96,2
16,50,54.19921875,78,2
16,64,50,97,3
16,70,69.921875,87,3
16,56,60.3515625,81,3
16,62,63.4765625,91,3
16,86,89.16015625,97,3
16,68,77.83203125,96,3
16,22,25.390625,41,3
16,66,80.46875,87,3
16,72,85.7421875,92,3
16,40,57.51953125,54,3
16,60,58.69140625,86,3
16,42,50.48828125,72,3
16,50,50.1953125,61,3
16,44,49.8046875,81,3
16,54,71.6796875,76,3
16,58,50,84,3
16,48,34.86328125,74,3
16,96,85.44921875,96,3
16,6,7.32421875,32,3
16,38,36.5234375,49,3
16,28,33.10546875,36,3
16,52,50.29296875,85,3
16,46,66.9921875,95,3
16,30,28.90625,62,3
16,50,58.69140625,78,3
16,16,32.8125,56,3
16,32,23.92578125,68,3
16,78,70.41015625,95,3
16,36,37.5,77,3
16,34,18.65234375,67,3
16,54,63.76953125,76,4
16,30,33.49609375,62,4
16,36,41.30859375,77,4
16,66,63.37890625,87,4
16,42,50.390625,72,4
16,72,78.3203125,92,4
16,56,49.609375,81,4
16,34,38.57421875,67,4
16,52,50,85,4
16,70,61.42578125,87,4
16,6,36.03515625,32,4
16,58,45.3125,84,4
16,78,75.87890625,95,4
16,32,49.8046875,68,4
16,62,49.70703125,91,4
16,50,50.09765625,78,4
16,38,56.54296875,49,4
16,64,66.015625,97,4
16,50,60.83984375,61,4
16,46,60.15625,95,4
16,48,39.94140625,74,4
16,16,28.125,56,4
16,44,49.609375,81,4
16,60,70.5078125,86,4
16,86,94.43359375,97,4
16,96,98.046875,96,4
16,28,28.125,36,4
16,68,81.25,96,4
16,40,50.09765625,54,4
16,22,34.375,41,4
16,44,39.35546875,81,5
16,50,49.8046875,61,5
16,70,66.015625,87,5
16,6,13.8671875,32,5
16,54,58.0078125,76,5
16,40,60.64453125,54,5
16,30,28.80859375,62,5
16,16,11.62109375,56,5
16,36,38.37890625,77,5
16,48,42.1875,74,5
16,50,49.90234375,78,5
16,86,82.421875,97,5
16,46,67.28515625,95,5
16,32,50.09765625,68,5
16,34,49.90234375,67,5
16,58,50.09765625,84,5
16,72,74.51171875,92,5
16,64,72.94921875,97,5
16,28,19.140625,36,5
16,22,17.08984375,41,5
16,66,63.57421875,87,5
16,96,95.80078125,96,5
16,42,67.28515625,72,5
16,78,70.99609375,95,5
16,68,80.37109375,96,5
16,62,74.0234375,91,5
16,52,62.40234375,85,5
16,38,50.1953125,49,5
16,56,58.69140625,81,5
16,60,67.67578125,86,5
16,28,31.4453125,36,6
16,78,66.11328125,95,6
16,6,29.296875,32,6
16,50,43.26171875,78,6
16,22,30.56640625,41,6
16,60,64.84375,86,6
16,32,36.23046875,68,6
16,62,58.59375,91,6
16,64,76.5625,97,6
16,54,59.86328125,76,6
16,96,84.1796875,96,6
16,42,55.56640625,72,6
16,56,64.74609375,81,6
16,34,49.609375,67,6
16,46,68.06640625,95,6
16,30,30.95703125,62,6
16,72,78.125,92,6
16,52,70.60546875,85,6
16,44,50.390625,81,6
16,50,63.4765625,61,6
16,86,82.32421875,97,6
16,40,50,54,6
16,48,50.48828125,74,6
16,66,70.80078125,87,6
16,58,50.29296875,84,6
16,16,29.00390625,56,6
16,68,70.80078125,96,6
16,36,49.51171875,77,6
16,70,66.6015625,87,6
16,38,50.1953125,49,6
17,6,24.16666665,6,1
17,46,71.0185185,45,1
17,78,60.83333335,77,1
17,44,36.2037037,44,1
17,66,82.2222222,67,1
17,62,49.8148148,61,1
17,48,50.37037035,49,1
17,38,37.5925926,39,1
17,54,55.37037035,53,1
17,56,52.87037035,55,1
17,50,50,49,1
17,60,68.24074075,60,1
17,36,41.75925925,36,1
17,70,57.2222222,70,1
17,16,16.94444445,15,1
17,68,57.5925926,69,1
17,52,50,53,1
17,30,49.9074074,29,1
17,22,26.2037037,23,1
17,40,49.53703705,40,1
17,64,39.16666665,65,1
17,72,64.07407405,71,1
17,28,39.53703705,28,1
17,34,32.4074074,34,1
17,58,49.62962965,59,1
17,32,39.9074074,32,1
17,96,81.94444445,95,1
17,42,51.75925925,43,1
17,86,92.03703705,85,1
17,50,72.12962965,50,1
17,30,21.85185185,62,2
17,78,22.87037035,95,2
17,58,49.8148148,84,2
17,72,77.3148148,92,2
17,86,89.9074074,97,2
17,50,52.2222222,61,2
17,42,57.2222222,72,2
17,52,56.0185185,85,2
17,62,52.4074074,91,2
17,32,16.0185185,68,2
17,60,59.16666665,86,2
17,16,13.05555555,56,2
17,22,14.35185185,41,2
17,38,20.0925926,49,2
17,68,49.53703705,96,2
17,54,50,76,2
17,28,35.0925926,36,2
17,6,8.24074075,32,2
17,70,58.7037037,87,2
17,34,50.2777778,67,2
17,46,49.25925925,95,2
17,64,47.6851852,97,2
17,36,50,77,2
17,66,66.4814815,87,2
17,44,51.1111111,81,2
17,50,48.5185185,78,2
17,96,85.64814815,96,2
17,40,58.14814815,54,2
17,48,54.9074074,74,2
17,56,54.7222222,81,2
17,60,61.0185185,86,3
17,62,52.96296295,91,3
17,38,37.03703705,49,3
17,46,52.96296295,95,3
17,54,44.2408377,76,3
17,30,19.31937175,62,3
17,48,36.17801045,74,3
17,44,48.42931935,81,3
17,34,60.7853403,67,3
17,64,51.57068065,97,3
17,52,50.2094241,85,3
17,96,85.18324605,96,3
17,6,3.61256545,32,3
17,36,60.9947644,77,3
17,78,67.8010471,95,3
17,32,20.052356,68,3
17,50,51.67539265,78,3
17,42,70.2094241,72,3
17,40,52.61780105,54,3
17,66,59.84293195,87,3
17,58,74.08376965,84,3
17,56,69.37172775,81,3
17,28,72.09424085,36,3
17,70,78.90052355,87,3
17,50,72.09424085,61,3
17,72,80.7853403,92,3
17,16,73.2460733,56,3
17,22,70,41,3
17,86,86.64921465,97,3
17,68,74.2931937,96,3
17,66,65.7068063,87,4
17,16,23.2984293,56,4
17,36,27.06806285,77,4
17,72,74.92146595,92,4
17,22,23.08900525,41,4
17,78,33.2460733,95,4
17,6,14.60732985,32,4
17,44,23.1937173,81,4
17,38,46.12565445,49,4
17,28,21.7277487,36,4
17,70,54.60732985,87,4
17,56,56.91099475,81,4
17,30,40.57591625,62,4
17,58,72.61780105,84,4
17,60,81.3089005,86,4
17,48,78.4816754,74,4
17,52,81.5183246,85,4
17,96,82.14659685,96,4
17,50,78.16753925,78,4
17,34,64.0314136,67,4
17,68,76.8062827,96,4
17,62,85.18324605,91,4
17,46,74.81675395,95,4
17,32,22.35602095,68,4
17,50,49.2670157,61,4
17,54,58.4816754,76,4
17,42,43.5078534,72,4
17,86,81.62303665,97,4
17,64,75.86387435,97,4
17,40,40.7853403,54,4
17,62,68.5340314,91,5
17,34,40.89005235,67,5
17,38,70.2094241,49,5
17,64,56.17801045,97,5
17,96,84.2408377,96,5
17,54,51.7801047,76,5
17,40,65.8115183,54,5
17,50,79.42408375,61,5
17,72,74.08376965,92,5
17,28,31.36125655,36,5
17,42,70.41884815,72,5
17,16,21.41361255,56,5
17,44,59.42408375,81,5
17,48,51.67539265,74,5
17,50,33.4554974,78,5
17,66,71.57068065,87,5
17,60,51.7801047,86,5
17,6,11.15183245,32,5
17,36,21.5183246,77,5
17,58,72.61780105,84,5
17,46,51.36125655,95,5
17,56,76.2827225,81,5
17,86,85.91623035,97,5
17,52,60.9947644,85,5
17,78,77.7486911,95,5
17,70,71.9895288,87,5
17,30,17.9581152,62,5
17,22,7.486911,41,5
17,68,73.9790576,96,5
17,32,42.67015705,68,5
17,16,13.14136125,56,6
17,52,27.59162305,85,6
17,50,75.13089005,78,6
17,30,11.57068065,62,6
17,86,86.5445026,97,6
17,62,50.62827225,91,6
17,78,81.5183246,95,6
17,50,48.9528796,61,6
17,28,18.2722513,36,6
17,6,9.4764398,32,6
17,22,13.5602094,41,6
17,72,72.513089,92,6
17,34,28.5340314,67,6
17,40,19.0052356,54,6
17,44,56.7015707,81,6
17,54,46.33507855,76,6
17,68,78.90052355,96,6
17,96,87.06806285,96,6
17,46,61.09947645,95,6
17,58,44.65968585,84,6
17,56,60.57591625,81,6
17,64,76.8062827,97,6
17,32,45.60209425,68,6
17,48,69.16230365,74,6
17,36,62.56544505,77,6
17,42,56.7015707,72,6
17,38,33.87434555,49,6
17,66,59.0052356,87,6
17,60,83.08900525,86,6
17,70,54.92146595,87,6
18,72,52.08333335,71,1
18,96,76.953125,95,1
18,52,49.34895835,53,1
18,16,65.49479165,15,1
18,62,50.91145835,61,1
18,6,70.96354165,6,1
18,32,55.859375,32,1
